,sentiment,city,country,region,Unnamed: 0
10759,neutral,Jeddha,Saudi Arabia,Gulf,10759
10760,neutral,Jeddha,Saudi Arabia,Gulf,10760
10761,neutral,Jeddha,Saudi Arabia,Gulf,10761
10762,neutral,Jeddha,Saudi Arabia,Gulf,10762
10763,neutral,Jeddha,Saudi Arabia,Gulf,10763
10764,neutral,Jeddha,Saudi Arabia,Gulf,10764
10765,neutral,Jeddha,Saudi Arabia,Gulf,10765
10766,neutral,Jeddha,Saudi Arabia,Gulf,10766
10767,neutral,Jeddha,Saudi Arabia,Gulf,10767
10768,positive,Riyadh,Saudi Arabia,Gulf,10768
10769,neutral,Jeddha,Saudi Arabia,Gulf,10769
10770,neutral,Jeddha,Saudi Arabia,Gulf,10770
10771,neutral,Jeddha,Saudi Arabia,Gulf,10771
10772,negative,Jeddha,Saudi Arabia,Gulf,10772
10773,neutral,Jeddha,Saudi Arabia,Gulf,10773
10774,neutral,Jeddha,Saudi Arabia,Gulf,10774
10775,neutral,Jeddha,Saudi Arabia,Gulf,10775
10776,neutral,Jeddha,Saudi Arabia,Gulf,10776
10777,neutral,Riyadh,Saudi Arabia,Gulf,10777
10778,neutral,Jeddha,Saudi Arabia,Gulf,10778
10779,neutral,Jeddha,Saudi Arabia,Gulf,10779
10780,neutral,Jeddha,Saudi Arabia,Gulf,10780
10781,neutral,Jeddha,Saudi Arabia,Gulf,10781
10782,neutral,Jeddha,Saudi Arabia,Gulf,10782
10783,neutral,Jeddha,Saudi Arabia,Gulf,10783
10784,neutral,Jeddha,Saudi Arabia,Gulf,10784
10785,neutral,Jeddha,Saudi Arabia,Gulf,10785
10786,neutral,Jeddha,Saudi Arabia,Gulf,10786
10787,neutral,Jeddha,Saudi Arabia,Gulf,10787
10788,neutral,Jeddha,Saudi Arabia,Gulf,10788
10789,neutral,Jeddha,Saudi Arabia,Gulf,10789
10790,neutral,Riyadh,Saudi Arabia,Gulf,10790
10791,neutral,Jeddha,Saudi Arabia,Gulf,10791
10792,neutral,Jeddha,Saudi Arabia,Gulf,10792
10793,neutral,Jeddha,Saudi Arabia,Gulf,10793
10794,neutral,Jeddha,Saudi Arabia,Gulf,10794
10795,neutral,Jeddha,Saudi Arabia,Gulf,10795
10796,neutral,Riyadh,Saudi Arabia,Gulf,10796
10797,neutral,Jeddha,Saudi Arabia,Gulf,10797
10798,neutral,Jeddha,Saudi Arabia,Gulf,10798
10799,neutral,Jeddha,Saudi Arabia,Gulf,10799
10800,neutral,Jeddha,Saudi Arabia,Gulf,10800
10801,neutral,Riyadh,Saudi Arabia,Gulf,10801
10802,neutral,Jeddha,Saudi Arabia,Gulf,10802
10803,negative,Salt,Jordan,Levant,10803
10804,neutral,Jeddha,Saudi Arabia,Gulf,10804
10805,neutral,Jeddha,Saudi Arabia,Gulf,10805
10806,neutral,Salt,Jordan,Levant,10806
10807,negative,Jeddha,Saudi Arabia,Gulf,10807
10808,neutral,Jeddha,Saudi Arabia,Gulf,10808
10809,neutral,Jeddha,Saudi Arabia,Gulf,10809
10810,neutral,Riyadh,Saudi Arabia,Gulf,10810
10811,neutral,Jeddha,Saudi Arabia,Gulf,10811
10812,neutral,Jeddha,Saudi Arabia,Gulf,10812
10813,neutral,Jeddha,Saudi Arabia,Gulf,10813
10814,negative,Riyadh,Saudi Arabia,Gulf,10814
10815,neutral,Jeddha,Saudi Arabia,Gulf,10815
10816,neutral,Jeddha,Saudi Arabia,Gulf,10816
10817,neutral,Jeddha,Saudi Arabia,Gulf,10817
10818,neutral,Salt,Jordan,Levant,10818
10819,neutral,Riyadh,Saudi Arabia,Gulf,10819
10820,negative,Riyadh,Saudi Arabia,Gulf,10820
10821,neutral,Jeddha,Saudi Arabia,Gulf,10821
10822,neutral,Jeddha,Saudi Arabia,Gulf,10822
10823,negative,Salt,Jordan,Levant,10823
10824,neutral,Jeddha,Saudi Arabia,Gulf,10824
10825,neutral,Jeddha,Saudi Arabia,Gulf,10825
10826,neutral,Riyadh,Saudi Arabia,Gulf,10826
10827,neutral,Riyadh,Saudi Arabia,Gulf,10827
10828,neutral,Jeddha,Saudi Arabia,Gulf,10828
10829,neutral,Jeddha,Saudi Arabia,Gulf,10829
10830,negative,Riyadh,Saudi Arabia,Gulf,10830
10831,neutral,Jeddha,Saudi Arabia,Gulf,10831
10832,neutral,Jeddha,Saudi Arabia,Gulf,10832
10833,neutral,Jeddha,Saudi Arabia,Gulf,10833
10834,positive,Riyadh,Saudi Arabia,Gulf,10834
10835,negative,Amman,Syria,Levant,10835
10836,neutral,Jeddha,Saudi Arabia,Gulf,10836
10837,neutral,Jeddha,Saudi Arabia,Gulf,10837
10838,neutral,Jeddha,Saudi Arabia,Gulf,10838
10839,neutral,Jeddha,Saudi Arabia,Gulf,10839
10840,neutral,Jeddha,Saudi Arabia,Gulf,10840
10841,neutral,Jeddha,Saudi Arabia,Gulf,10841
10842,neutral,Jeddha,Saudi Arabia,Gulf,10842
10843,neutral,Jeddha,Saudi Arabia,Gulf,10843
10844,neutral,Jeddha,Saudi Arabia,Gulf,10844
10845,neutral,Jeddha,Saudi Arabia,Gulf,10845
10846,neutral,Riyadh,Saudi Arabia,Gulf,10846
10847,neutral,Jeddha,Saudi Arabia,Gulf,10847
10848,neutral,Jeddha,Saudi Arabia,Gulf,10848
10849,neutral,Jeddha,Saudi Arabia,Gulf,10849
10850,neutral,Jeddha,Saudi Arabia,Gulf,10850
10851,neutral,Jeddha,Saudi Arabia,Gulf,10851
10852,neutral,Jeddha,Saudi Arabia,Levant,10852
10853,neutral,Jeddha,Saudi Arabia,Gulf,10853
10854,negative,Riyadh,Saudi Arabia,Gulf,10854
10855,neutral,Riyadh,Saudi Arabia,Gulf,10855
10856,neutral,Riyadh,Saudi Arabia,Gulf,10856
10857,negative,Riyadh,Saudi Arabia,Gulf,10857
10858,neutral,Jeddha,Saudi Arabia,Gulf,10858
10859,positive,Riyadh,Saudi Arabia,Gulf,10859
10860,negative,Salt,Saudi Arabia,Gulf,10860
10861,neutral,Riyadh,Saudi Arabia,Gulf,10861
10862,neutral,Salt,Jordan,Levant,10862
10863,neutral,Riyadh,Saudi Arabia,Gulf,10863
10864,positive,Riyadh,Saudi Arabia,Gulf,10864
10865,negative,Jeddha,Saudi Arabia,Gulf,10865
10866,negative,Riyadh,Saudi Arabia,Gulf,10866
10867,negative,Riyadh,Saudi Arabia,Gulf,10867
10868,negative,Riyadh,Saudi Arabia,Gulf,10868
10869,neutral,Jeddha,Saudi Arabia,Gulf,10869
10870,neutral,Jeddha,Saudi Arabia,Levant,10870
10871,negative,Salt,Jordan,Levant,10871
10872,neutral,Riyadh,Saudi Arabia,Gulf,10872
10873,neutral,Riyadh,Saudi Arabia,Gulf,10873
10874,neutral,Riyadh,Saudi Arabia,Gulf,10874
10875,neutral,Jeddha,Saudi Arabia,Gulf,10875
10876,neutral,Riyadh,Saudi Arabia,Gulf,10876
10877,neutral,Riyadh,Saudi Arabia,Gulf,10877
10878,neutral,Riyadh,Saudi Arabia,Gulf,10878
10879,negative,Jeddha,Saudi Arabia,Levant,10879
10880,negative,Riyadh,Saudi Arabia,Gulf,10880
10881,negative,Riyadh,Saudi Arabia,Gulf,10881
10882,neutral,Jeddha,Saudi Arabia,Gulf,10882
10883,neutral,Riyadh,Saudi Arabia,Gulf,10883
10884,negative,Salt,Jordan,Levant,10884
10885,negative,Salt,Jordan,Levant,10885
10886,neutral,Salt,Jordan,Levant,10886
10887,negative,Jeddha,Saudi Arabia,Gulf,10887
10888,negative,Salt,Jordan,Levant,10888
10889,negative,Riyadh,Saudi Arabia,Gulf,10889
10890,negative,Riyadh,Saudi Arabia,Gulf,10890
10891,negative,Salt,Jordan,Levant,10891
10892,negative,Salt,Jordan,Levant,10892
10893,negative,Salt,Jordan,Levant,10893
10894,neutral,Riyadh,Saudi Arabia,Gulf,10894
10895,negative,Jeddha,Saudi Arabia,Gulf,10895
10896,neutral,Riyadh,Saudi Arabia,Gulf,10896
10897,positive,Riyadh,Saudi Arabia,Gulf,10897
10898,negative,Riyadh,Saudi Arabia,Gulf,10898
10899,negative,Salt,Jordan,Levant,10899
10900,negative,Riyadh,Saudi Arabia,Gulf,10900
10901,negative,Riyadh,Saudi Arabia,Gulf,10901
10902,negative,Riyadh,Saudi Arabia,Gulf,10902
10903,negative,Riyadh,Saudi Arabia,Gulf,10903
10904,negative,Salt,Jordan,Levant,10904
10905,negative,Riyadh,Saudi Arabia,Gulf,10905
10906,negative,Riyadh,Saudi Arabia,Gulf,10906
10907,neutral,Riyadh,Saudi Arabia,Gulf,10907
10908,positive,Salt,Jordan,Levant,10908
10909,neutral,Riyadh,Saudi Arabia,Gulf,10909
10910,neutral,Riyadh,Saudi Arabia,Gulf,10910
10911,neutral,Riyadh,Saudi Arabia,Gulf,10911
10912,neutral,Riyadh,Saudi Arabia,Gulf,10912
10913,neutral,Rabat,Morocco,Maghreb,10913
10914,negative,Riyadh,Saudi Arabia,Gulf,10914
10915,neutral,Riyadh,Saudi Arabia,Gulf,10915
10916,negative,Riyadh,Saudi Arabia,Gulf,10916
10917,neutral,Riyadh,Saudi Arabia,Gulf,10917
10918,neutral,Salt,Jordan,Levant,10918
10919,negative,Riyadh,Saudi Arabia,Gulf,10919
10920,neutral,Salt,Jordan,Levant,10920
10921,negative,Riyadh,Saudi Arabia,Gulf,10921
10922,neutral,Riyadh,Saudi Arabia,Gulf,10922
10923,neutral,Khartoum,Sudan,Nile Basin,10923
10924,neutral,Riyadh,Saudi Arabia,Gulf,10924
10925,negative,Riyadh,Saudi Arabia,Gulf,10925
10926,negative,Riyadh,Saudi Arabia,Gulf,10926
10927,neutral,Rabat,Morocco,Maghreb,10927
10928,neutral,Riyadh,Saudi Arabia,Gulf,10928
10929,neutral,Riyadh,Saudi Arabia,Gulf,10929
10930,neutral,Riyadh,Saudi Arabia,Gulf,10930
10931,positive,Jeddha,Saudi Arabia,Levant,10931
10932,negative,Riyadh,Saudi Arabia,Gulf,10932
10933,negative,Riyadh,Saudi Arabia,Gulf,10933
10934,negative,Riyadh,Saudi Arabia,Gulf,10934
10935,neutral,Riyadh,Saudi Arabia,Gulf,10935
10936,negative,Riyadh,Saudi Arabia,Gulf,10936
10937,neutral,Riyadh,Saudi Arabia,Gulf,10937
10938,neutral,Riyadh,Saudi Arabia,Gulf,10938
10939,neutral,Riyadh,Saudi Arabia,Gulf,10939
10940,negative,Riyadh,Saudi Arabia,Gulf,10940
10941,negative,Riyadh,Saudi Arabia,Gulf,10941
10942,neutral,Riyadh,Saudi Arabia,Gulf,10942
10943,neutral,Riyadh,Saudi Arabia,Gulf,10943
10944,negative,Riyadh,Saudi Arabia,Gulf,10944
10945,neutral,Riyadh,Saudi Arabia,Gulf,10945
10946,neutral,Amman,Syria,Levant,10946
10947,neutral,Salt,Jordan,Levant,10947
10948,neutral,Riyadh,Saudi Arabia,Gulf,10948
10949,neutral,Riyadh,Saudi Arabia,Gulf,10949
10950,neutral,Riyadh,Saudi Arabia,Gulf,10950
10951,neutral,Riyadh,Saudi Arabia,Gulf,10951
10952,neutral,Jeddha,Saudi Arabia,Gulf,10952
10953,negative,Riyadh,Saudi Arabia,Gulf,10953
10954,neutral,Riyadh,Saudi Arabia,Gulf,10954
10955,neutral,Riyadh,Saudi Arabia,Gulf,10955
10956,negative,Riyadh,Saudi Arabia,Gulf,10956
10957,neutral,Salt,Jordan,Levant,10957
10958,neutral,Jeddha,Saudi Arabia,Gulf,10958
10959,negative,Salt,Jordan,Levant,10959
10960,neutral,Riyadh,Saudi Arabia,Gulf,10960
10961,negative,Riyadh,Saudi Arabia,Gulf,10961
10962,negative,Riyadh,Saudi Arabia,Gulf,10962
10963,neutral,Salt,Jordan,Levant,10963
10964,negative,Riyadh,Saudi Arabia,Gulf,10964
10965,neutral,Salt,Jordan,Levant,10965
10966,neutral,Riyadh,Saudi Arabia,Gulf,10966
10967,neutral,Jeddha,Saudi Arabia,Gulf,10967
10968,neutral,Riyadh,Saudi Arabia,Gulf,10968
10969,neutral,Jeddha,Saudi Arabia,Gulf,10969
10970,neutral,Jeddha,Saudi Arabia,Gulf,10970
10971,neutral,Jeddha,Saudi Arabia,Gulf,10971
10972,neutral,Jeddha,Saudi Arabia,Gulf,10972
10973,negative,Riyadh,Saudi Arabia,Gulf,10973
10974,neutral,Riyadh,Saudi Arabia,Gulf,10974
10975,neutral,Jeddha,Saudi Arabia,Gulf,10975
10976,neutral,Jeddha,Saudi Arabia,Gulf,10976
10977,neutral,Riyadh,Saudi Arabia,Gulf,10977
10978,neutral,Jeddha,Saudi Arabia,Gulf,10978
10979,neutral,Jeddha,Saudi Arabia,Gulf,10979
10980,neutral,Jeddha,Saudi Arabia,Gulf,10980
10981,neutral,Jeddha,Saudi Arabia,Gulf,10981
10982,neutral,Jeddha,Saudi Arabia,Gulf,10982
10983,neutral,Jeddha,Saudi Arabia,Gulf,10983
10984,neutral,Jeddha,Saudi Arabia,Gulf,10984
10985,neutral,Jeddha,Saudi Arabia,Gulf,10985
10986,neutral,Jeddha,Saudi Arabia,Gulf,10986
10987,neutral,Jeddha,Saudi Arabia,Gulf,10987
10988,negative,Riyadh,Saudi Arabia,Gulf,10988
10989,neutral,Jeddha,Saudi Arabia,Gulf,10989
10990,neutral,Jeddha,Saudi Arabia,Gulf,10990
10991,neutral,Jeddha,Saudi Arabia,Gulf,10991
10992,neutral,Rabat,Morocco,Maghreb,10992
10993,neutral,Jeddha,Saudi Arabia,Gulf,10993
10994,neutral,Jeddha,Saudi Arabia,Gulf,10994
10995,neutral,Jeddha,Saudi Arabia,Gulf,10995
10996,neutral,Riyadh,Saudi Arabia,Gulf,10996
10997,neutral,Jeddha,Saudi Arabia,Gulf,10997
10998,neutral,Jeddha,Saudi Arabia,Gulf,10998
10999,neutral,Jeddha,Saudi Arabia,Gulf,10999
11000,neutral,Jeddha,Saudi Arabia,Gulf,11000
11001,neutral,Jeddha,Saudi Arabia,Gulf,11001
11002,neutral,Jeddha,Saudi Arabia,Gulf,11002
11003,neutral,Jeddha,Saudi Arabia,Gulf,11003
11004,neutral,Jeddha,Saudi Arabia,Gulf,11004
11005,positive,Aleppo,Syria,Levant,11005
11006,neutral,Jeddha,Saudi Arabia,Gulf,11006
11007,neutral,Jeddha,Saudi Arabia,Gulf,11007
11008,neutral,Jeddha,Saudi Arabia,Gulf,11008
11009,neutral,Jeddha,Saudi Arabia,Gulf,11009
11010,neutral,Jeddha,Saudi Arabia,Gulf,11010
11011,neutral,Riyadh,Saudi Arabia,Gulf,11011
11012,neutral,Jeddha,Saudi Arabia,Gulf,11012
11013,neutral,Riyadh,Saudi Arabia,Gulf,11013
11014,neutral,Jeddha,Saudi Arabia,Gulf,11014
11015,negative,Riyadh,Saudi Arabia,Gulf,11015
11016,neutral,Jeddha,Saudi Arabia,Gulf,11016
11017,neutral,Jeddha,Saudi Arabia,Gulf,11017
11018,neutral,Jeddha,Saudi Arabia,Gulf,11018
11019,neutral,Riyadh,Saudi Arabia,Gulf,11019
11020,negative,Riyadh,Saudi Arabia,Gulf,11020
11021,neutral,Jeddha,Saudi Arabia,Gulf,11021
11022,neutral,Jeddha,Saudi Arabia,Gulf,11022
11023,neutral,Jeddha,Saudi Arabia,Gulf,11023
11024,neutral,Jeddha,Saudi Arabia,Gulf,11024
11025,neutral,Jeddha,Saudi Arabia,Gulf,11025
11026,neutral,Riyadh,Saudi Arabia,Gulf,11026
11027,neutral,Jeddha,Saudi Arabia,Gulf,11027
11028,negative,Riyadh,Saudi Arabia,Gulf,11028
11029,neutral,Jeddha,Saudi Arabia,Gulf,11029
11030,neutral,Jeddha,Saudi Arabia,Gulf,11030
11031,neutral,Jeddha,Saudi Arabia,Gulf,11031
11032,neutral,Jeddha,Saudi Arabia,Gulf,11032
11033,neutral,Jeddha,Saudi Arabia,Gulf,11033
11034,neutral,Jeddha,Saudi Arabia,Gulf,11034
11035,negative,Jeddha,Saudi Arabia,Gulf,11035
11036,neutral,Jeddha,Saudi Arabia,Gulf,11036
11037,neutral,Jeddha,Saudi Arabia,Gulf,11037
11038,neutral,Jeddha,Saudi Arabia,Gulf,11038
11039,neutral,Jeddha,Saudi Arabia,Gulf,11039
11040,neutral,Jeddha,Saudi Arabia,Gulf,11040
11041,neutral,Jeddha,Saudi Arabia,Gulf,11041
11042,negative,Riyadh,Saudi Arabia,Gulf,11042
11043,neutral,Riyadh,Saudi Arabia,Gulf,11043
11044,neutral,Riyadh,Saudi Arabia,Gulf,11044
11045,neutral,Riyadh,Saudi Arabia,Gulf,11045
11046,negative,Salt,Jordan,Levant,11046
11047,neutral,Salt,Jordan,Levant,11047
11048,neutral,Riyadh,Saudi Arabia,Gulf,11048
11049,neutral,Riyadh,Saudi Arabia,Gulf,11049
11050,neutral,Riyadh,Saudi Arabia,Gulf,11050
11051,neutral,Riyadh,Saudi Arabia,Gulf,11051
11052,negative,Riyadh,Saudi Arabia,Gulf,11052
11053,neutral,Riyadh,Saudi Arabia,Gulf,11053
11054,neutral,Riyadh,Saudi Arabia,Gulf,11054
11055,neutral,Riyadh,Saudi Arabia,Gulf,11055
11056,neutral,Riyadh,Saudi Arabia,Gulf,11056
11057,neutral,Riyadh,Saudi Arabia,Gulf,11057
11058,neutral,Riyadh,Saudi Arabia,Gulf,11058
11059,neutral,Riyadh,Saudi Arabia,Gulf,11059
11060,neutral,Riyadh,Saudi Arabia,Gulf,11060
11061,neutral,Riyadh,Saudi Arabia,Gulf,11061
11062,neutral,Riyadh,Saudi Arabia,Gulf,11062
11063,neutral,Riyadh,Saudi Arabia,Gulf,11063
11064,neutral,Riyadh,Saudi Arabia,Gulf,11064
11065,neutral,Riyadh,Saudi Arabia,Gulf,11065
11066,neutral,Riyadh,Saudi Arabia,Gulf,11066
11067,neutral,Riyadh,Saudi Arabia,Gulf,11067
11068,neutral,Salt,Jordan,Levant,11068
11069,negative,Riyadh,Saudi Arabia,Gulf,11069
11070,neutral,Riyadh,Saudi Arabia,Gulf,11070
11071,negative,Aleppo,Syria,Levant,11071
11072,negative,Salt,Jordan,Levant,11072
11073,positive,Riyadh,Saudi Arabia,Gulf,11073
11074,negative,Salt,Jordan,Levant,11074
11075,negative,Salt,Jordan,Levant,11075
11076,negative,Salt,Jordan,Levant,11076
11077,negative,Riyadh,Saudi Arabia,Gulf,11077
11078,negative,Salt,Jordan,Levant,11078
11079,negative,Salt,Jordan,Levant,11079
11080,positive,Salt,Jordan,Levant,11080
11081,positive,Riyadh,Saudi Arabia,Gulf,11081
11082,positive,Riyadh,Saudi Arabia,Gulf,11082
11083,positive,Riyadh,Saudi Arabia,Gulf,11083
11084,negative,Salt,Jordan,Levant,11084
11085,positive,Salt,Jordan,Levant,11085
11086,negative,Riyadh,Saudi Arabia,Gulf,11086
11087,negative,Riyadh,Saudi Arabia,Gulf,11087
11088,neutral,Riyadh,Saudi Arabia,Gulf,11088
11089,negative,Salt,Jordan,Levant,11089
11090,negative,Riyadh,Saudi Arabia,Gulf,11090
11091,neutral,Jeddha,Saudi Arabia,Gulf,11091
11092,neutral,Riyadh,Saudi Arabia,Gulf,11092
11093,negative,Amman,Syria,Levant,11093
11094,neutral,Riyadh,Saudi Arabia,Gulf,11094
11095,neutral,Jeddha,Saudi Arabia,Gulf,11095
11096,neutral,Salt,Jordan,Levant,11096
11097,neutral,Riyadh,Saudi Arabia,Gulf,11097
11098,neutral,Riyadh,Saudi Arabia,Gulf,11098
11099,neutral,Riyadh,Saudi Arabia,Gulf,11099
11100,neutral,Riyadh,Saudi Arabia,Gulf,11100
11101,negative,Riyadh,Saudi Arabia,Gulf,11101
11102,negative,Riyadh,Saudi Arabia,Gulf,11102
11103,negative,Riyadh,Saudi Arabia,Gulf,11103
11104,negative,Jeddha,Saudi Arabia,Gulf,11104
11105,negative,Riyadh,Saudi Arabia,Gulf,11105
11106,neutral,Riyadh,Saudi Arabia,Gulf,11106
11107,negative,Riyadh,Saudi Arabia,Gulf,11107
11108,negative,Riyadh,Saudi Arabia,Gulf,11108
11109,neutral,Riyadh,Saudi Arabia,Gulf,11109
11110,negative,Salt,Jordan,Levant,11110
11111,neutral,Riyadh,Saudi Arabia,Gulf,11111
11112,neutral,Riyadh,Saudi Arabia,Gulf,11112
11113,neutral,Riyadh,Saudi Arabia,Gulf,11113
11114,neutral,Riyadh,Saudi Arabia,Gulf,11114
11115,negative,Riyadh,Saudi Arabia,Gulf,11115
11116,negative,Riyadh,Saudi Arabia,Gulf,11116
11117,neutral,Riyadh,Saudi Arabia,Gulf,11117
11118,negative,Riyadh,Saudi Arabia,Gulf,11118
11119,neutral,Riyadh,Saudi Arabia,Gulf,11119
11120,negative,Jeddha,Saudi Arabia,Gulf,11120
11121,neutral,Salt,Jordan,Levant,11121
11122,negative,Jeddha,Saudi Arabia,Gulf,11122
11123,negative,Jeddha,Saudi Arabia,Gulf,11123
11124,neutral,Salt,Jordan,Levant,11124
11125,neutral,Jeddha,Saudi Arabia,Gulf,11125
11126,negative,Jeddha,Saudi Arabia,Gulf,11126
11127,neutral,Riyadh,Saudi Arabia,Gulf,11127
11128,negative,Riyadh,Saudi Arabia,Gulf,11128
11129,negative,Jeddha,Saudi Arabia,Gulf,11129
11130,negative,Jeddha,Saudi Arabia,Gulf,11130
11131,negative,Jeddha,Saudi Arabia,Gulf,11131
11132,negative,Jeddha,Saudi Arabia,Gulf,11132
11133,neutral,Riyadh,Saudi Arabia,Gulf,11133
11134,negative,Jeddha,Saudi Arabia,Gulf,11134
11135,negative,Riyadh,Saudi Arabia,Gulf,11135
11136,negative,Riyadh,Saudi Arabia,Gulf,11136
11137,negative,Jeddha,Saudi Arabia,Gulf,11137
11138,neutral,Riyadh,Saudi Arabia,Gulf,11138
11139,negative,Riyadh,Saudi Arabia,Gulf,11139
11140,negative,Jeddha,Saudi Arabia,Gulf,11140
11141,neutral,Riyadh,Saudi Arabia,Gulf,11141
11142,negative,Riyadh,Saudi Arabia,Gulf,11142
11143,neutral,Aleppo,Syria,Levant,11143
11144,negative,Riyadh,Saudi Arabia,Gulf,11144
11145,negative,Riyadh,Saudi Arabia,Gulf,11145
11146,neutral,Jeddha,Saudi Arabia,Gulf,11146
11147,neutral,Salt,Jordan,Levant,11147
11148,negative,Riyadh,Saudi Arabia,Gulf,11148
11149,negative,Riyadh,Saudi Arabia,Gulf,11149
11150,neutral,Riyadh,Saudi Arabia,Gulf,11150
11151,negative,Riyadh,Saudi Arabia,Gulf,11151
11152,negative,Salt,Jordan,Levant,11152
11153,neutral,Jeddha,Saudi Arabia,Gulf,11153
11154,negative,Riyadh,Saudi Arabia,Gulf,11154
11155,neutral,Riyadh,Saudi Arabia,Gulf,11155
11156,neutral,Riyadh,Saudi Arabia,Gulf,11156
11157,neutral,Aleppo,Syria,Levant,11157
11158,neutral,Riyadh,Saudi Arabia,Gulf,11158
11159,negative,Salt,Saudi Arabia,Gulf,11159
11160,neutral,Riyadh,Saudi Arabia,Gulf,11160
11161,neutral,Salt,Jordan,Levant,11161
11162,neutral,Riyadh,Saudi Arabia,Gulf,11162
11163,neutral,Riyadh,Saudi Arabia,Gulf,11163
11164,negative,Riyadh,Saudi Arabia,Gulf,11164
11165,negative,Riyadh,Saudi Arabia,Gulf,11165
11166,negative,Riyadh,Saudi Arabia,Gulf,11166
11167,negative,Riyadh,Saudi Arabia,Gulf,11167
11168,negative,Salt,Jordan,Levant,11168
11169,neutral,Riyadh,Saudi Arabia,Gulf,11169
11170,neutral,Aleppo,Syria,Levant,11170
11171,negative,Salt,Jordan,Levant,11171
11172,neutral,Riyadh,Saudi Arabia,Gulf,11172
11173,negative,Salt,Jordan,Levant,11173
11174,negative,Riyadh,Saudi Arabia,Gulf,11174
11175,neutral,Riyadh,Saudi Arabia,Gulf,11175
11176,negative,Riyadh,Saudi Arabia,Gulf,11176
11177,negative,Riyadh,Saudi Arabia,Gulf,11177
11178,neutral,Riyadh,Saudi Arabia,Gulf,11178
11179,neutral,Riyadh,Saudi Arabia,Gulf,11179
11180,negative,Riyadh,Saudi Arabia,Gulf,11180
11181,negative,Salt,Jordan,Levant,11181
11182,neutral,Riyadh,Saudi Arabia,Gulf,11182
11183,neutral,Riyadh,Saudi Arabia,Gulf,11183
11184,neutral,Riyadh,Saudi Arabia,Gulf,11184
11185,negative,Riyadh,Saudi Arabia,Gulf,11185
11186,negative,Riyadh,Saudi Arabia,Gulf,11186
11187,negative,Riyadh,Saudi Arabia,Gulf,11187
11188,neutral,Riyadh,Saudi Arabia,Gulf,11188
11189,negative,Riyadh,Saudi Arabia,Gulf,11189
11190,negative,Riyadh,Saudi Arabia,Gulf,11190
11191,negative,Riyadh,Saudi Arabia,Gulf,11191
11192,neutral,Jeddha,Saudi Arabia,Gulf,11192
11193,neutral,Riyadh,Saudi Arabia,Gulf,11193
11194,negative,Riyadh,Saudi Arabia,Gulf,11194
11195,neutral,Jeddha,Saudi Arabia,Gulf,11195
11196,neutral,Riyadh,Saudi Arabia,Gulf,11196
11197,negative,Jeddha,Saudi Arabia,Gulf,11197
11198,negative,Riyadh,Saudi Arabia,Gulf,11198
11199,neutral,Jeddha,Saudi Arabia,Gulf,11199
11200,neutral,Jeddha,Saudi Arabia,Gulf,11200
11201,neutral,Jeddha,Saudi Arabia,Gulf,11201
11202,neutral,Rabat,Morocco,Maghreb,11202
11203,neutral,Jeddha,Saudi Arabia,Gulf,11203
11204,neutral,Jeddha,Saudi Arabia,Gulf,11204
11205,neutral,Jeddha,Saudi Arabia,Gulf,11205
11206,neutral,Salt,Jordan,Levant,11206
11207,neutral,Jeddha,Saudi Arabia,Gulf,11207
11208,neutral,Salt,Jordan,Levant,11208
11209,negative,Riyadh,Saudi Arabia,Gulf,11209
11210,neutral,Salt,Jordan,Levant,11210
11211,negative,Riyadh,Saudi Arabia,Gulf,11211
11212,negative,Salt,Jordan,Levant,11212
11213,negative,Riyadh,Saudi Arabia,Gulf,11213
11214,neutral,Aleppo,Syria,Levant,11214
11215,negative,Riyadh,Saudi Arabia,Gulf,11215
11216,neutral,Riyadh,Saudi Arabia,Gulf,11216
11217,negative,Riyadh,Saudi Arabia,Gulf,11217
11218,neutral,Riyadh,Saudi Arabia,Gulf,11218
11219,neutral,Rabat,Morocco,Maghreb,11219
11220,negative,Rabat,Morocco,Maghreb,11220
11221,negative,Jeddha,Saudi Arabia,Gulf,11221
11222,neutral,Salt,Saudi Arabia,Gulf,11222
11223,neutral,Salt,Jordan,Levant,11223
11224,negative,Jeddha,Saudi Arabia,Gulf,11224
11225,positive,Riyadh,Saudi Arabia,Gulf,11225
11226,negative,Riyadh,Saudi Arabia,Gulf,11226
11227,negative,Rabat,Morocco,Maghreb,11227
11228,negative,Jeddha,Saudi Arabia,Gulf,11228
11229,negative,Riyadh,Saudi Arabia,Gulf,11229
11230,neutral,Khartoum,Sudan,Nile Basin,11230
11231,neutral,Riyadh,Saudi Arabia,Gulf,11231
11232,negative,Riyadh,Saudi Arabia,Gulf,11232
11233,neutral,Riyadh,Saudi Arabia,Gulf,11233
11234,negative,Riyadh,Saudi Arabia,Gulf,11234
11235,positive,Jeddha,Saudi Arabia,Levant,11235
11236,negative,Salt,Jordan,Levant,11236
11237,negative,Salt,Jordan,Levant,11237
11238,negative,Salt,Jordan,Levant,11238
11239,neutral,Riyadh,Saudi Arabia,Gulf,11239
11240,negative,Riyadh,Saudi Arabia,Gulf,11240
11241,neutral,Riyadh,Saudi Arabia,Gulf,11241
11242,neutral,Salt,Jordan,Levant,11242
11243,neutral,Riyadh,Saudi Arabia,Gulf,11243
11244,negative,Khartoum,Sudan,Nile Basin,11244
11245,neutral,Riyadh,Saudi Arabia,Gulf,11245
11246,negative,Riyadh,Saudi Arabia,Gulf,11246
